season,game_id,wl,fg_pct,fg2p_pct,fg3p_pct,freethrow_pct,off_rebounds,def_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,tot_points,home_away
2017,21700231,W,0.549,0.632352941,0.304,0.85,11,37,48,25,5,6,13,18,124,Away
2017,21700236,W,0.511,0.545454545,0.417,0.696,6,51,57,29,8,14,15,27,118,Away
2017,21700263,L,0.413,0.469387755,0.323,0.833,7,32,39,22,11,8,22,20,91,Away
2017,21700276,W,0.582,0.672727273,0.444,1.0,6,43,49,36,11,11,11,15,143,Home
2017,21700284,W,0.415,0.475409836,0.303,0.815,11,33,44,30,11,6,10,24,110,Home
2017,21700296,L,0.5,0.558139535,0.432,0.714,9,27,36,31,9,6,15,15,106,Home
2017,21700312,W,0.5,0.546875,0.4,0.75,12,37,49,30,10,4,22,19,127,Away
2017,21700318,W,0.625,0.671875,0.5,1.0,7,35,42,46,9,11,19,16,133,Away
2017,21700335,W,0.56,0.666666667,0.367,0.75,7,34,41,32,4,4,10,14,123,Away
2017,21700346,W,0.517,0.537037037,0.485,0.704,5,35,40,36,14,5,17,17,125,Away
2017,21700358,W,0.476,0.537037037,0.367,0.769,8,39,47,26,8,12,15,20,101,Away
2017,21700368,W,0.481,0.581818182,0.269,0.773,5,40,45,29,5,15,14,19,102,Away
2017,21700395,W,0.55,0.566666667,0.5,0.765,6,36,42,26,5,9,14,16,111,Home
2017,21700417,W,0.603,0.642857143,0.5,0.778,4,37,41,35,7,4,16,22,112,Home
2017,21700450,W,0.402,0.438356164,0.324,0.905,15,46,61,25,6,10,15,26,116,Away
2017,21700464,W,0.459,0.509433962,0.333,0.88,14,30,44,26,9,8,16,19,97,Home
2017,21700479,W,0.494,0.573770492,0.292,0.815,10,32,42,24,9,13,16,17,113,Home
2017,21700489,L,0.381,0.50877193,0.111,0.824,11,27,38,25,14,8,18,14,81,Home
2017,21700494,W,0.463,0.622222222,0.27,0.765,10,37,47,28,7,7,15,18,99,Home
2017,21700514,W,0.593,0.634920635,0.478,0.765,4,46,50,37,8,7,16,18,126,Home
2017,21700528,L,0.46,0.492307692,0.364,0.923,8,35,43,32,6,5,18,25,100,Home
2017,21700535,W,0.588,0.615384615,0.545,0.92,7,31,38,37,3,6,10,17,141,Home
2017,21700562,W,0.527,0.593220339,0.406,0.842,7,39,46,36,8,7,14,21,125,Away
2017,21700566,W,0.552,0.614035088,0.433,0.75,6,39,45,35,6,6,13,18,124,Away
2017,21700578,W,0.415,0.472727273,0.333,0.811,14,40,54,31,13,10,17,25,121,Away
2017,21700597,W,0.565,0.636363636,0.433,0.714,10,33,43,33,7,10,16,15,124,Home
2017,21700613,L,0.481,0.535714286,0.348,0.846,4,29,33,26,9,6,16,21,106,Home
2017,21700622,W,0.557,0.609375,0.333,0.833,10,33,43,28,7,3,11,13,108,Away
2017,21700631,W,0.58,0.666666667,0.375,0.857,3,27,30,28,4,3,7,20,127,Away
2017,21700646,W,0.482,0.547169811,0.375,0.8,13,35,48,33,8,6,17,23,118,Away
2017,21700657,W,0.5,0.568627451,0.394,0.88,5,44,49,24,5,3,15,16,119,Away
2017,21700679,L,0.488,0.5,0.472,0.733,4,29,33,31,8,10,19,24,108,Away
2017,21700699,W,0.554,0.622641509,0.433,0.9,3,33,36,40,6,3,12,16,123,Home
2017,21700713,W,0.539,0.519230769,0.568,0.6,11,36,47,37,9,8,16,17,126,Home
2017,21700728,W,0.452,0.49122807,0.37,0.885,10,33,43,19,9,9,12,17,109,Home
2017,21700751,L,0.459,0.566666667,0.2,0.762,11,26,37,27,10,7,20,16,99,Away
2017,21700774,W,0.55,0.574468085,0.515,0.875,7,44,51,25,8,4,25,19,119,Away
2017,21700782,L,0.5,0.636363636,0.258,0.609,11,31,42,28,9,10,14,23,108,Away
2017,21700803,L,0.487,0.604166667,0.286,0.742,10,35,45,27,7,8,25,24,105,Home
2017,21700815,W,0.511,0.525423729,0.483,0.85,18,33,51,37,6,7,16,18,121,Home
2017,21700831,W,0.565,0.620689655,0.444,0.933,11,33,44,35,5,6,16,18,122,Home
2017,21700846,W,0.584,0.650793651,0.423,0.667,7,42,49,36,8,16,12,18,129,Home
2017,21700864,L,0.478,0.566037736,0.351,0.947,8,33,41,24,8,7,16,24,117,Away
2017,21700872,W,0.618,0.647058824,0.56,0.765,3,29,32,31,8,8,15,24,134,Home
2017,21700887,W,0.472,0.490196078,0.447,0.846,12,42,54,36,8,6,16,21,112,Home
2017,21700900,W,0.518,0.537037037,0.484,0.846,8,35,43,31,8,5,12,13,125,Away
2017,21700917,W,0.514,0.5625,0.417,0.833,3,33,36,24,10,8,14,21,109,Away
2017,21700928,W,0.532,0.645833333,0.355,0.864,2,33,35,33,12,5,18,20,114,Away
2017,21700963,W,0.566,0.6,0.478,0.818,5,36,41,30,8,7,17,18,114,Home
2017,21700976,W,0.432,0.507692308,0.267,0.87,12,37,49,30,6,12,10,18,110,Home
2017,21700984,L,0.487,0.52,0.429,0.833,6,27,33,20,5,3,12,20,108,Away
2017,21700994,L,0.407,0.490909091,0.278,0.905,12,38,50,22,6,7,13,17,103,Away
2017,21701019,W,0.543,0.62295082,0.3,0.821,11,39,50,25,8,6,21,24,117,Home
2017,21701033,L,0.42,0.4,0.462,0.722,9,31,40,21,10,5,12,21,93,Home
2017,21701044,W,0.526,0.578125,0.419,0.786,9,34,43,29,8,9,14,21,124,Away
2017,21701056,L,0.405,0.490909091,0.158,0.75,2,34,36,17,7,9,15,24,75,Away
2017,21701087,W,0.452,0.476190476,0.4,0.909,10,36,46,28,8,6,7,17,106,Home
2017,21701102,L,0.418,0.421052632,0.4,0.9,14,27,41,24,9,7,11,19,91,Home
2017,21701114,L,0.407,0.434782609,0.294,0.667,17,34,51,21,4,9,17,17,81,Home
2017,21701128,L,0.547,0.563636364,0.5,1.0,2,29,31,26,10,7,19,19,107,Home
2017,21701142,W,0.494,0.561403509,0.346,0.75,6,36,42,28,9,6,11,18,112,Away
2017,21701153,W,0.539,0.573770492,0.464,0.889,7,38,45,31,10,7,15,14,117,Home
2017,21701163,W,0.494,0.611111111,0.276,0.875,6,34,40,27,9,5,13,25,111,Away
2017,21701175,L,0.446,0.518518519,0.31,0.958,13,26,39,29,6,5,16,14,106,Away
2017,21701195,L,0.544,0.596491228,0.455,0.636,8,34,42,31,3,0,17,21,120,Home
2017,21701203,W,0.522,0.586206897,0.406,0.667,5,36,41,27,9,7,11,15,117,Away
2017,21701217,L,0.349,0.373134328,0.263,0.875,9,30,39,14,7,3,16,18,79,Away
2018,21800002,W,0.442,0.507246377,0.269,0.944,17,41,58,28,7,7,21,29,108,Home
2018,21800024,W,0.563,0.573529412,0.526,0.889,8,35,43,27,10,6,16,23,124,Away
2018,21800038,L,0.456,0.58,0.241,0.792,6,34,40,22,4,6,19,29,98,Away
2018,21800047,W,0.511,0.607843137,0.378,0.731,7,33,40,35,12,4,14,24,123,Home
2018,21800062,W,0.576,0.644067797,0.455,0.92,10,38,48,37,6,5,18,22,144,Home
2018,21800068,W,0.586,0.648148148,0.485,0.833,6,33,39,26,10,6,14,16,128,Away
2018,21800083,W,0.494,0.589285714,0.333,0.875,12,35,47,28,11,7,12,16,120,Away
2018,21800091,W,0.552,0.568627451,0.533,0.731,8,41,49,34,9,7,7,29,149,Away
2018,21800108,W,0.528,0.543859649,0.5,0.7,12,34,46,39,10,4,17,24,131,Home
2018,21800124,W,0.489,0.555555556,0.382,0.773,12,49,61,31,3,9,16,16,116,Home
2018,21800147,W,0.506,0.49122807,0.542,0.957,8,38,46,29,4,4,13,25,117,Home
2018,21800166,L,0.483,0.542372881,0.357,0.773,8,30,38,31,5,6,18,22,111,Home
2018,21800182,W,0.554,0.582089552,0.438,0.81,6,30,36,27,9,7,10,24,116,Home
2018,21800198,L,0.468,0.507936508,0.387,0.696,11,35,46,27,7,8,17,25,116,Away
2018,21800201,W,0.429,0.421875,0.444,0.952,13,35,48,28,8,6,13,20,110,Home
2018,21800213,L,0.421,0.482758621,0.222,0.818,12,32,44,18,2,5,17,24,86,Away
2018,21800232,L,0.447,0.540983607,0.273,0.941,12,35,47,24,6,6,12,27,109,Away
2018,21800238,L,0.407,0.5,0.192,0.81,10,36,46,20,6,4,12,17,92,Away
2018,21800264,L,0.434,0.537037037,0.241,0.667,7,35,42,24,7,10,17,18,95,Home
2018,21800277,W,0.565,0.58490566,0.531,0.75,6,37,43,29,11,10,15,22,125,Home
2018,21800285,W,0.466,0.574074074,0.294,0.862,12,42,54,28,5,6,15,24,117,Home
2018,21800300,W,0.488,0.571428571,0.371,0.913,10,36,46,21,8,7,15,19,116,Home
2018,21800316,L,0.485,0.534246575,0.367,0.85,17,29,46,27,6,5,15,22,128,Away
2018,21800331,L,0.459,0.559322034,0.231,0.857,8,36,44,23,6,5,15,22,102,Away
2018,21800344,W,0.585,0.603448276,0.542,0.864,6,33,39,33,10,8,20,24,128,Away
2018,21800355,W,0.529,0.529411765,0.529,0.875,9,37,46,29,6,5,9,17,129,Away
2018,21800377,W,0.449,0.488372093,0.413,0.857,6,37,43,32,7,6,18,20,105,Away
2018,21800400,W,0.419,0.4,0.442,0.905,14,35,49,25,6,5,17,26,116,Home
2018,21800415,L,0.476,0.589285714,0.231,0.692,5,35,40,28,5,11,19,18,93,Home
2018,21800428,W,0.458,0.517857143,0.375,0.75,15,45,60,32,5,0,18,23,130,Away
2018,21800449,W,0.435,0.462962963,0.387,0.889,6,36,42,23,10,5,10,19,110,Home
2018,21800464,L,0.4,0.4375,0.323,0.944,10,38,48,18,10,9,12,21,103,Away
2018,21800484,W,0.459,0.545454545,0.349,0.938,15,39,54,34,7,7,13,23,120,Home
2018,21800494,W,0.452,0.528301887,0.35,0.861,15,31,46,22,9,7,7,27,129,Home
2018,21800500,L,0.409,0.50877193,0.25,0.762,7,30,37,28,5,1,14,21,101,Home
2018,21800516,L,0.425,0.516129032,0.295,0.4,14,45,59,36,10,9,15,19,109,Home
2018,21800534,W,0.5,0.509090909,0.48,0.821,5,37,42,27,9,4,12,18,115,Away
2018,21800548,W,0.548,0.571428571,0.5,0.813,7,37,44,31,7,8,15,24,132,Away
2018,21800565,L,0.52,0.6,0.378,0.933,9,38,47,33,8,6,15,19,134,Home
2018,21800583,W,0.505,0.565217391,0.447,0.857,12,35,47,29,5,8,14,16,127,Away
2018,21800605,W,0.51,0.68627451,0.311,0.833,15,34,49,36,9,10,16,14,122,Home
2018,21800629,W,0.576,0.660377358,0.462,0.846,11,38,49,38,6,8,12,27,146,Home
2018,21800642,W,0.455,0.481481481,0.422,0.833,16,33,49,26,9,8,10,22,119,Away
2018,21800655,W,0.6,0.642857143,0.538,0.7,12,38,50,38,6,4,10,20,142,Away
2018,21800663,W,0.48,0.471698113,0.49,0.806,10,47,57,33,8,5,10,24,147,Home
2018,21800676,W,0.488,0.673469388,0.243,0.704,3,40,43,31,11,8,10,24,112,Away
2018,21800701,W,0.51,0.557377049,0.432,0.737,13,37,50,41,8,6,12,27,130,Away
2018,21800716,W,0.568,0.632352941,0.35,0.905,8,42,50,34,5,6,15,21,126,Away
2018,21800732,W,0.446,0.5,0.364,0.853,11,42,53,25,8,7,15,19,115,Away
2018,21800745,W,0.541,0.597014925,0.419,0.813,13,35,48,39,9,7,14,19,132,Away
2018,21800768,L,0.466,0.6,0.289,0.688,9,28,37,30,13,7,15,19,104,Home
2018,21800782,W,0.473,0.561403509,0.324,0.947,7,37,44,31,4,9,10,17,115,Home
2018,21800810,W,0.579,0.639344262,0.471,0.714,14,38,52,42,14,5,12,20,141,Home
2018,21800822,W,0.506,0.596153846,0.345,0.714,9,40,49,30,5,9,18,23,117,Away
2018,21800838,W,0.537,0.673913043,0.361,0.731,7,29,36,28,8,5,12,16,120,Home
2018,21800852,W,0.494,0.645833333,0.317,0.667,5,35,40,29,12,7,7,20,115,Home
2018,21800862,L,0.402,0.440677966,0.342,0.889,18,31,49,26,1,9,9,26,107,Away
2018,21800871,W,0.457,0.5,0.413,0.833,8,41,49,32,5,11,15,26,125,Home
2018,21800892,L,0.467,0.518518519,0.389,0.7,9,36,45,26,9,10,18,19,112,Home
2018,21800897,W,0.505,0.62962963,0.341,0.846,13,36,49,35,9,8,15,18,121,Away
2018,21800915,L,0.494,0.658536585,0.354,0.714,8,29,37,21,7,3,10,21,125,Away
2018,21800923,L,0.402,0.526315789,0.225,0.9,9,38,47,16,5,3,12,14,96,Away
2018,21800938,W,0.506,0.5625,0.424,0.706,4,35,39,23,14,7,14,22,120,Away
2018,21800964,L,0.4,0.52,0.229,0.826,9,36,45,26,5,2,22,24,95,Home
2018,21800984,W,0.536,0.551020408,0.514,0.667,7,36,43,32,11,10,17,28,122,Home
2018,21801000,L,0.442,0.615384615,0.233,0.773,15,34,49,34,10,6,17,24,111,Home
2018,21801018,W,0.494,0.566037736,0.375,1.0,12,32,44,28,7,2,15,20,106,Away
2018,21801038,W,0.47,0.5,0.429,0.773,8,45,53,25,10,6,17,22,110,Away
2018,21801055,L,0.466,0.571428571,0.333,0.833,7,36,43,27,7,6,13,20,105,Away
2018,21801062,W,0.484,0.510204082,0.452,0.714,8,38,46,39,6,7,13,25,117,Away
2018,21801079,W,0.494,0.58490566,0.361,0.688,10,40,50,32,6,8,16,19,112,Home
2018,21801092,L,0.4,0.533333333,0.133,0.714,8,28,36,22,6,2,10,22,91,Home
2018,21801101,W,0.622,0.673469388,0.52,0.842,7,30,37,31,3,5,16,23,121,Home
2018,21801118,W,0.536,0.566037736,0.484,0.867,6,40,46,30,9,7,14,19,118,Away
2018,21801132,L,0.469,0.482758621,0.45,0.714,8,37,45,27,11,3,15,24,130,Away
2018,21801150,W,0.602,0.581818182,0.636,0.833,10,40,50,41,7,10,15,19,137,Home
2018,21801164,W,0.543,0.637931034,0.382,0.375,13,42,55,36,11,11,24,21,116,Home
2018,21801179,W,0.439,0.480769231,0.391,0.8,9,42,51,30,11,5,15,18,108,Away
2018,21801191,W,0.529,0.52,0.541,1.0,4,34,38,29,2,8,13,21,120,Home
2018,21801205,W,0.546,0.683333333,0.324,0.867,11,37,48,34,16,8,11,22,131,Home
2018,21801215,W,0.483,0.525423729,0.4,0.667,11,47,58,25,8,3,15,17,112,Away
2018,21801225,L,0.5,0.532258065,0.433,0.857,9,30,39,32,3,5,14,17,117,Away
2019,21900016,L,0.394,0.421052632,0.357,0.967,15,27,42,27,7,0,13,21,122,Home
2019,21900036,L,0.326,0.423728814,0.152,0.871,12,27,39,17,13,2,15,15,92,Away
2019,21900047,W,0.49,0.536231884,0.4,0.75,19,42,61,37,8,2,18,22,134,Away
2019,21900065,L,0.439,0.518518519,0.286,0.833,7,36,43,24,8,6,18,22,110,Home
2019,21900076,L,0.464,0.464285714,0.464,0.905,7,32,39,25,4,2,11,22,110,Home
2019,21900083,L,0.442,0.510204082,0.321,0.769,5,35,40,23,5,5,18,22,87,Home
2019,21900096,W,0.488,0.533333333,0.385,0.917,8,39,47,28,4,4,10,17,127,Home
2019,21900107,L,0.396,0.396825397,0.394,0.821,16,35,51,22,7,1,11,12,112,Away
2019,21900120,L,0.417,0.485294118,0.286,0.958,13,36,49,18,12,9,20,26,119,Away
2019,21900131,L,0.494,0.555555556,0.318,1.0,6,28,34,22,9,6,15,18,108,Away
2019,21900144,L,0.479,0.555555556,0.323,0.571,8,36,44,23,8,2,10,24,108,Home
2019,21900159,L,0.404,0.5,0.257,0.765,10,23,33,29,8,7,17,14,94,Away
2019,21900173,L,0.415,0.537037037,0.179,0.794,12,43,55,17,8,4,20,19,100,Home
2019,21900187,L,0.407,0.454545455,0.28,0.826,9,34,43,23,7,3,12,19,100,Away
2019,21900198,W,0.478,0.557377049,0.31,0.864,11,40,51,33,5,10,15,24,114,Away
2019,21900208,L,0.389,0.428571429,0.296,0.64,9,25,34,18,7,5,10,16,94,Away
2019,21900223,L,0.457,0.46969697,0.429,0.917,6,31,37,28,11,3,9,18,109,Away
2019,21900250,L,0.416,0.405797101,0.45,0.875,9,32,41,27,10,7,13,17,97,Home
2019,21900266,W,0.457,0.5,0.379,0.731,13,41,54,31,12,9,21,17,104,Home
2019,21900273,L,0.39,0.408163265,0.357,0.875,5,26,31,19,4,3,9,23,105,Away
2019,21900290,L,0.396,0.441176471,0.261,0.783,15,31,46,21,6,5,12,17,96,Away
2019,21900295,L,0.398,0.454545455,0.176,0.833,18,28,46,17,11,8,25,20,79,Away
2019,21900306,L,0.462,0.490909091,0.391,0.667,6,31,37,18,7,3,16,12,91,Away
2019,21900325,W,0.535,0.617021277,0.375,0.682,6,33,39,24,9,4,20,19,100,Away
2019,21900351,L,0.376,0.363636364,0.407,0.84,10,36,46,23,10,6,16,21,102,Home
2019,21900366,L,0.433,0.52238806,0.27,0.733,14,32,46,27,10,6,8,25,122,Home
2019,21900379,L,0.451,0.516129032,0.31,0.682,14,34,48,19,9,7,12,26,106,Away
2019,21900393,L,0.395,0.470588235,0.24,0.722,7,18,25,24,14,1,21,17,79,Home
2019,21900415,L,0.398,0.384615385,0.421,0.609,17,33,50,24,7,7,8,23,112,Away
2019,21900429,W,0.434,0.52,0.303,0.96,10,37,47,25,10,4,18,24,106,Home
2019,21900454,W,0.437,0.456140351,0.4,0.833,13,42,55,27,11,6,20,27,113,Home
2019,21900457,W,0.471,0.542372881,0.321,0.893,11,43,54,27,7,8,16,18,116,Home
2019,21900471,W,0.413,0.446153846,0.333,0.8,11,30,41,22,10,5,11,17,105,Home
2019,21900482,L,0.484,0.5,0.462,0.765,9,33,42,28,4,3,13,19,121,Home
2019,21900502,L,0.458,0.463768116,0.444,0.722,9,35,44,31,5,6,9,14,113,Away
2019,21900512,L,0.429,0.526315789,0.15,0.714,7,36,43,20,9,1,17,20,84,Away
2019,21900532,L,0.402,0.360655738,0.524,0.844,11,31,42,26,13,3,14,19,104,Home
2019,21900547,L,0.395,0.483333333,0.192,0.781,10,34,44,19,13,4,19,18,98,Away
2019,21900562,L,0.379,0.367346939,0.395,0.85,12,40,52,29,7,4,19,30,98,Home
2019,21900576,L,0.385,0.50877193,0.205,0.72,13,33,46,28,9,1,10,22,100,Away
2019,21900588,L,0.38,0.310344828,0.5,0.714,12,35,47,23,11,6,22,18,102,Away
2019,21900602,L,0.448,0.545454545,0.281,0.769,7,29,36,27,4,1,14,16,97,Home
2019,21900617,L,0.442,0.44,0.444,0.871,10,32,42,36,12,6,19,20,131,Home
2019,21900634,W,0.457,0.574074074,0.3,1.0,7,37,44,25,9,2,11,13,109,Home
2019,21900652,L,0.414,0.4875,0.25,0.864,19,41,60,30,7,5,9,25,124,Away
2019,21900665,L,0.398,0.446153846,0.261,0.833,11,26,37,20,5,5,8,23,96,Home
2019,21900679,L,0.488,0.488372093,0.487,0.826,7,31,38,31,6,3,20,16,118,Home
2019,21900702,L,0.425,0.468085106,0.375,0.714,6,34,40,29,6,3,14,24,104,Away
2019,21900717,L,0.429,0.552631579,0.308,0.867,3,27,30,24,11,6,17,19,104,Away
2019,21900730,W,0.533,0.545454545,0.514,0.895,10,34,44,39,11,10,11,16,131,Away
2019,21900744,W,0.494,0.49122807,0.5,0.774,12,32,44,31,8,6,14,25,125,Away
2019,21900757,L,0.365,0.526315789,0.128,0.722,7,27,34,20,6,7,7,14,88,Away
2019,21900783,L,0.517,0.578947368,0.406,0.652,8,25,33,31,15,6,18,27,120,Home
2019,21900800,L,0.39,0.441860465,0.324,0.882,6,34,40,23,8,2,16,21,101,Home
2019,21900815,L,0.506,0.608695652,0.355,0.895,4,34,38,27,8,7,22,20,106,Away
2019,21900825,L,0.494,0.660714286,0.212,0.833,13,27,40,26,11,7,23,16,105,Home
2019,21900847,L,0.435,0.50877193,0.314,0.667,11,37,48,28,9,7,15,16,101,Home
2019,21900863,L,0.443,0.607843137,0.143,0.833,5,29,34,21,7,2,17,25,94,Home
2019,21900876,L,0.425,0.520833333,0.281,0.9,5,32,37,27,7,3,27,27,86,Home
2019,21900894,W,0.471,0.561403509,0.3,0.75,13,36,49,30,9,6,10,21,115,Away
2019,21900901,L,0.472,0.540983607,0.321,0.708,18,34,52,25,7,7,22,24,110,Home
2019,21900913,W,0.512,0.585365854,0.439,0.636,5,30,35,31,8,3,11,23,116,Away
2019,21900929,L,0.408,0.565217391,0.269,0.76,14,38,52,34,4,5,16,23,113,Home
2019,21900944,W,0.55,0.636363636,0.36,0.75,7,28,35,30,4,2,7,19,118,Home
2019,21900967,L,0.468,0.634146341,0.289,0.815,4,31,35,25,3,0,10,17,107,Home
2020,22000001,L,0.374,0.409090909,0.303,0.652,13,34,47,26,6,6,18,24,99,Away
2020,22000006,L,0.343,0.444444444,0.222,0.84,10,33,43,14,5,6,11,22,99,Away
2020,22000038,W,0.404,0.421052632,0.383,0.9,10,31,41,25,17,4,12,23,129,Away
2020,22000047,W,0.5,0.558139535,0.424,0.722,4,36,40,21,8,8,19,28,116,Away
2020,22000078,L,0.392,0.545454545,0.2,0.879,3,41,44,19,4,9,15,28,98,Home
2020,22000092,W,0.557,0.666666667,0.382,0.765,11,42,53,23,4,7,15,24,137,Home
2020,22000101,W,0.526,0.518518519,0.535,0.857,3,45,48,41,4,6,11,28,137,Home
2020,22000116,L,0.453,0.553571429,0.267,0.789,8,27,35,25,10,2,13,21,101,Home
2020,22000130,W,0.488,0.487804878,0.488,0.833,9,29,38,25,13,3,16,19,115,Home
2020,22000148,W,0.409,0.531914894,0.283,0.895,12,39,51,30,2,10,15,18,106,Home
2020,22000163,L,0.382,0.411764706,0.342,0.636,10,36,46,25,8,8,16,21,95,Home
2020,22000177,L,0.469,0.519230769,0.379,0.708,5,38,43,29,9,4,19,25,104,Away
2020,22000185,L,0.432,0.490566038,0.343,0.625,9,31,40,22,9,4,17,11,98,Away
2020,22000212,W,0.506,0.64,0.324,0.75,5,27,32,31,8,3,13,27,115,Away
2020,22000223,W,0.505,0.58490566,0.395,0.7,10,44,54,31,6,2,15,22,121,Home
2020,22000228,L,0.384,0.5,0.237,0.744,9,37,46,27,5,3,10,26,104,Home
2020,22000242,L,0.452,0.518518519,0.359,0.667,4,31,35,30,6,8,11,21,108,Away
2020,22000266,W,0.494,0.508474576,0.467,0.757,15,31,46,21,13,10,15,19,130,Home
2020,22000283,W,0.529,0.588235294,0.441,0.783,11,35,46,32,11,5,21,28,123,Home
2020,22000286,L,0.384,0.442622951,0.289,0.75,12,36,48,21,8,1,13,19,93,Away
2020,22000305,W,0.528,0.566037736,0.472,0.7,8,39,47,34,6,5,14,23,118,Home
2020,22000326,L,0.458,0.5,0.405,0.696,6,30,36,30,9,4,11,23,107,Home
2020,22000339,W,0.573,0.630434783,0.512,0.852,4,41,45,37,6,6,10,19,147,Away
2020,22000360,L,0.535,0.634146341,0.444,0.87,6,34,40,27,11,4,16,24,132,Away
2020,22000371,L,0.442,0.510204082,0.351,0.733,6,43,49,29,4,6,20,19,100,Away
2020,22000378,W,0.462,0.490196078,0.425,0.684,10,40,50,26,8,4,11,19,114,Away
2020,22000393,W,0.466,0.552631579,0.4,0.75,9,37,46,29,6,6,17,20,111,Home
2020,22000409,L,0.489,0.625,0.265,0.8,5,32,37,25,6,6,13,15,117,Home
2020,22000424,W,0.523,0.568627451,0.459,0.952,5,34,39,34,9,10,14,23,129,Home
2020,22000443,W,0.453,0.581395349,0.346,0.762,9,37,46,32,10,1,16,19,120,Home
2020,22000449,L,0.474,0.490909091,0.452,0.6,9,36,45,37,8,0,13,19,120,Away
2020,22000459,L,0.435,0.52173913,0.333,0.765,9,30,39,23,10,3,14,12,100,Away
2020,22000483,W,0.449,0.529411765,0.342,0.875,7,34,41,30,9,8,10,18,114,Away
2020,22000489,W,0.47,0.596491228,0.192,0.903,8,33,41,27,10,4,18,25,111,Away
2020,22000511,W,0.608,0.672727273,0.458,0.92,4,33,37,38,10,3,25,19,130,Home
2020,22000527,L,0.407,0.519230769,0.235,0.684,3,32,35,26,10,4,20,25,91,Away
2020,22000550,L,0.423,0.472727273,0.357,0.643,17,37,54,27,8,1,11,24,106,Away
2020,22000576,L,0.432,0.557692308,0.25,0.704,5,39,44,20,6,6,16,23,104,Away
2020,22000594,W,0.562,0.586206897,0.516,0.833,5,35,40,33,12,2,14,26,131,Home
2020,22000608,L,0.43,0.5,0.351,0.667,9,21,30,24,9,2,22,23,97,Home
2020,22000622,W,0.456,0.555555556,0.356,0.833,6,42,48,32,7,4,13,26,108,Away
2020,22000636,W,0.484,0.58,0.366,0.722,8,35,43,31,13,6,13,16,116,Away
2020,22000642,L,0.344,0.367346939,0.317,0.824,7,39,46,23,8,7,12,25,103,Away
2020,22000665,L,0.434,0.482758621,0.32,0.692,6,32,38,22,5,7,13,23,98,Home
2020,22000682,L,0.511,0.5,0.531,1.0,7,31,38,24,4,0,12,19,119,Away
2020,22000692,L,0.494,0.529411765,0.429,0.692,5,28,33,29,7,4,13,22,108,Home
2020,22000716,W,0.5,0.555555556,0.421,0.889,10,29,39,28,9,8,15,14,116,Home
2020,22000733,L,0.439,0.466666667,0.405,0.88,12,34,46,23,7,3,20,26,109,Away
2020,22000737,L,0.329,0.333333333,0.324,0.778,7,31,38,19,5,4,21,18,77,Away
2020,22000759,L,0.467,0.634615385,0.25,0.714,9,36,45,25,12,6,16,26,111,Away
2020,22000774,W,0.479,0.553571429,0.375,0.882,12,30,42,28,6,5,11,18,122,Home
2020,22000798,L,0.466,0.576923077,0.306,0.667,8,33,41,27,15,3,13,20,107,Home
2020,22000802,W,0.538,0.625,0.4,0.813,9,36,45,31,13,5,16,19,125,Home
2020,22000821,W,0.481,0.567567568,0.409,0.909,4,32,36,23,11,3,16,22,116,Home
2020,22000836,W,0.547,0.583333333,0.511,0.826,9,32,41,39,12,6,14,20,147,Away
2020,22000841,W,0.511,0.652173913,0.37,0.8,9,38,47,33,9,5,16,24,119,Away
2020,22000858,L,0.513,0.6,0.425,0.75,8,32,40,22,6,2,18,23,114,Away
2020,22000870,W,0.447,0.454545455,0.438,0.781,6,39,45,15,2,5,16,19,107,Away
2020,22000885,L,0.396,0.446428571,0.333,0.905,10,34,44,22,15,5,17,23,114,Away
2020,22000903,W,0.536,0.666666667,0.385,0.722,7,45,52,40,8,4,15,15,118,Home
2020,22000946,L,0.494,0.574468085,0.395,0.714,4,30,34,28,10,7,10,21,114,Away
2020,22000958,W,0.464,0.552631579,0.391,0.708,4,46,50,32,10,8,17,18,113,Away
2020,22000977,W,0.534,0.681818182,0.386,0.857,5,33,38,31,9,8,15,28,123,Away
2020,22000987,L,0.419,0.475,0.377,0.714,8,40,48,22,7,9,18,17,103,Away
2020,22001070,W,0.494,0.590909091,0.385,0.889,12,34,46,26,9,4,20,19,113,Home
